Node	 Parent	 Time	 SigClade
10431	3131	7	0
10432	1895	7	0
10433	1160	5	0
10434	5382	5	0
10435	8297	6	0
10436	2420	7	0
10437	2631	8	0
10438	72	6	0
10439	3118	4	0
10440	3795	8	0
10441	3392	7	0
10442	2053	5	0
10443	4597	6	0
10444	3985	7	0
10445	3466	7	0
10446	1307	4	0
10447	4410	7	0
10448	2289	5	0
10449	4624	6	0
10450	87	4	0
10451	4735	7	0
10452	2296	6	0
10453	4686	6	0
10454	4313	5	0
10455	2549	7	0
10456	117	4	0
10457	5503	3	0
10458	5236	9	0
10459	295	5	0
10460	9978	6	0
10461	4015	6	0
10462	1046	7	0
10463	3498	6	0
10464	102	5	0
10465	1326	5	0
10466	5382	6	0
10467	3260	7	0
10468	1606	6	0
10469	3621	5	0
10470	4601	3	0
10471	678	6	0
10472	3510	4	0
10473	5906	6	0
10474	2261	7	0
10475	6351	7	0
10476	1929	5	0
10477	518	4	0
10478	786	6	0
10479	1512	6	0
10480	3268	5	0
10481	114	6	0
10482	819	4	0
10483	7988	6	0
10484	40	4	0
10485	11	5	0
10486	2340	6	0
10487	280	6	0
10488	3805	4	0
10489	8714	8	0
10490	150	6	0
10491	958	5	0
10492	291	5	0
10493	898	5	0
10494	903	7	0
10495	1900	4	0
10496	3812	4	0
10497	1367	4	0
10498	7471	5	0
10499	4471	5	0
10500	6368	6	0
10501	34	5	0
10502	5206	6	0
10503	4432	7	0
10504	6018	8	0
10505	89	5	0
10506	2067	9	0
10507	2024	6	0
10508	205	4	0
10509	843	6	0
10510	4025	4	0
10511	2340	7	0
10512	4210	5	0
10513	5773	5	0
10514	7179	4	0
10515	2362	8	0
10516	6438	5	0
10517	1885	6	0
10518	586	6	0
10519	8699	6	0
10520	5407	6	0
10521	2340	8	0
10522	2887	7	0
10523	2439	6	0
10524	106	5	0
10525	44	3	0
10526	2350	6	0
10527	264	6	0
10528	4364	6	0
10529	2697	7	0
10530	3176	4	0
10531	7582	7	0
10532	376	8	0
10533	325	6	0
10534	2257	6	0
10535	7617	5	0
10536	3314	4	0
10537	2943	6	0
10538	1318	8	0
10539	2395	4	0
10540	3205	6	0
10541	1347	8	0
10542	632	7	0
10543	1180	5	0
10544	3778	5	0
10545	347	4	0
10546	1369	7	0
10547	4180	6	0
10548	4788	5	0
10549	5966	7	0
10550	1475	6	0
10551	2751	6	0
10552	97	6	0
10553	1753	4	0
10554	8297	6	0
10555	4488	6	0
10556	1245	6	0
10557	339	5	0
10558	7970	8	0
10559	1176	5	0
10560	951	6	0
10561	3374	5	0
10562	852	4	0
10563	6233	7	0
10564	348	6	0
10565	516	5	0
10566	1332	5	0
10567	5667	4	0
10568	2765	6	0
10569	83	7	0
10570	2337	5	0
10571	221	6	0
10572	3072	7	0
10573	682	3	0
10574	4558	6	0
10575	5346	7	0
10576	9537	6	0
10577	542	8	0
10578	1438	6	0
10579	1995	4	0
10580	1595	4	0
10581	1087	7	0
10582	4829	5	0
10583	177	4	0
10584	71	3	0
10585	3362	6	0
10586	301	4	0
10587	5686	6	0
10588	366	4	0
10589	639	5	0
10590	504	8	0
10591	227	6	0
10592	2904	7	0
10593	929	5	0
10594	912	4	0
10595	519	5	0
10596	4835	7	0
10597	832	6	0
10598	838	6	0
10599	41	5	0
10600	192	5	0
10601	399	7	0
10602	3673	5	0
10603	605	7	0
10604	3037	4	0
10605	2265	4	0
10606	1292	7	0
10607	1698	7	0
10608	611	5	0
10609	305	5	0
10610	2869	6	0
10611	1590	6	0
10612	1656	5	0
10613	3329	7	0
10614	1187	7	0
10615	3189	7	0
10616	2379	7	0
10617	4517	8	0
10618	2706	4	0
10619	239	6	0
10620	1088	8	0
10621	6950	6	0
10622	37	4	0
10623	6080	6	0
10624	4829	6	0
10625	5049	6	0
10626	774	5	0
10627	7518	5	0
10628	4311	5	0
10629	1691	9	0
10630	5836	8	0
10631	1159	5	0
10632	2180	7	0
10633	6151	6	0
10634	2565	6	0
10635	2845	3	0
10636	8890	7	0
10637	2721	7	0
10638	3703	5	0
10639	4020	6	0
10640	2328	6	0
10641	1776	5	0
10642	4489	6	0
10643	6089	6	0
10644	5024	4	0
10645	2232	5	0
10646	21	6	0
10647	5922	7	0
10648	4825	5	0
10649	1924	7	0
10650	6605	8	0
10651	3147	4	0
10652	24	4	0
10653	9351	7	0
10654	5932	6	0
10655	427	4	0
10656	2320	5	0
10657	7385	7	0
10658	676	4	0
10659	573	5	0
10660	630	7	0
10661	394	7	0
10662	1129	4	0
10663	1952	6	0
10664	1913	9	0
10665	639	6	0
10666	709	6	0
10667	734	5	0
10668	3	3	0
10669	1138	5	0
10670	4623	7	0
10671	1111	7	0
10672	737	7	0
10673	8849	6	0
10674	3596	6	0
10675	2689	6	0
10676	438	5	0
10677	230	5	0
10678	3835	7	0
10679	6303	7	0
10680	1229	7	0
10681	7912	5	0
10682	536	4	0
10683	5070	7	0
10684	1029	6	0
10685	8246	5	0
10686	4302	5	0
10687	5053	7	0
10688	4387	5	0
10689	4214	5	0
10690	2586	5	0
10691	822	5	0
10692	2373	8	0
10693	8125	9	0
10694	1505	4	0
10695	1802	4	0
10696	2751	5	0
10697	1209	7	0
10698	1385	8	0
10699	4834	8	0
10700	1101	7	0
10701	535	6	0
10702	954	6	0
10703	1718	5	0
10704	4081	8	0
10705	4950	7	0
10706	5778	6	0
10707	1112	6	0
10708	1601	4	0
10709	439	5	0
10710	2091	5	0
10711	3369	6	0
10712	7769	6	0
10713	2574	7	0
10714	3988	8	0
10715	860	6	0
10716	1772	5	0
10717	822	6	0
10718	58	4	0
10719	2096	4	0
10720	1192	4	0
10721	3022	8	0
10722	1089	7	0
10723	10325	8	0
10724	2310	4	0
10725	248	4	0
10726	6333	5	0
10727	2284	5	0
10728	218	4	0
10729	1337	6	0
10730	4401	5	0
10731	7733	5	0
10732	4644	6	0
10733	1029	5	0
10734	1453	7	0
10735	1183	7	0
10736	338	6	0
10737	6175	6	0
10738	660	8	0
10739	6024	7	0
10740	5452	8	0
10741	2752	6	0
10742	266	5	0
10743	684	6	0
10744	663	6	0
10745	6288	6	0
10746	1859	5	0
10747	5042	4	0
10748	2111	7	0
10749	605	6	0
10750	210	6	0
10751	1727	5	0
10752	1130	6	0
10753	5692	6	0
10754	466	4	0
10755	8473	7	0
10756	301	2	0
10757	1044	6	0
10758	5381	5	0
10759	4445	7	0
10760	1835	7	0
10761	1357	5	0
10762	32	6	0
10763	1753	4	0
10764	250	7	0
10765	4404	5	0
10766	269	7	0
10767	5402	6	0
10768	6359	8	0
10769	4253	6	0
10770	1381	8	0
10771	1959	5	0
10772	1486	6	0
10773	3314	6	0
10774	1258	4	0
10775	1245	6	0
10776	393	6	0
10777	1496	7	0
10778	1320	3	0
10779	4911	5	0
10780	1249	6	0
10781	5236	8	0
10782	6242	7	0
10783	1774	6	0
10784	1289	7	0
10785	69	5	0
10786	1160	3	0
10787	4723	4	0
10788	1254	5	0
10789	5235	5	0
10790	353	5	0
10791	1889	7	0
10792	793	4	0
10793	805	8	0
10794	9278	7	0
10795	1279	5	0
10796	2304	6	0
10797	2631	9	0
10798	936	6	0
10799	3741	5	0
10800	2135	6	0
10801	1393	4	0
10802	1818	7	0
10803	3970	4	0
10804	6447	7	0
10805	588	6	0
10806	612	8	0
10807	1657	7	0
10808	2794	7	0
10809	3592	5	0
10810	3698	8	0
10811	3749	7	0
10812	5946	6	0
10813	1430	8	0
10814	8382	6	0
10815	2138	7	0
10816	8545	7	0
10817	439	3	0
10818	1733	5	0
10819	1405	7	0
10820	156	6	0
10821	6367	6	0
10822	1466	2	0
10823	4097	6	0
10824	4990	5	0
10825	256	5	0
10826	3894	3	0
10827	9324	8	0
10828	1989	7	0
10829	997	6	0
10830	6277	6	0
10831	2277	7	0
10832	2957	6	0
10833	1399	5	0
10834	2854	7	0
10835	5771	7	0
10836	1389	8	0
10837	1693	4	0
10838	3903	6	0
10839	3235	5	0
10840	87	3	0
10841	4004	7	0
10842	3913	8	0
10843	447	6	0
10844	1345	5	0
10845	129	5	0
10846	4897	5	0
10847	333	5	0
10848	4386	8	0
10849	2856	5	0
10850	6361	5	0
10851	261	4	0
10852	452	5	0
10853	3348	6	0
10854	1111	5	0
10855	5121	6	0
10856	1436	3	0
10857	5873	6	0
10858	605	6	0
10859	1356	8	0
10860	3821	8	0
10861	8695	6	0
10862	1471	7	0
10863	7	4	0
10864	740	7	0
10865	6531	7	0
10866	4327	8	0
10867	4450	6	0
10868	596	5	0
10869	4763	6	0
10870	1202	4	0
10871	3751	7	0
10872	6245	6	0
10873	4713	5	0
10874	3148	4	0
10875	2025	5	0
10876	10122	6	0
10877	325	6	0
10878	7989	6	0
10879	4307	5	0
10880	9198	5	0
10881	2895	5	0
10882	7625	5	0
10883	940	4	0
10884	1550	7	0
10885	222	6	0
10886	1175	5	0
10887	7	4	0
10888	531	7	0
10889	693	4	0
10890	5158	7	0
10891	3922	5	0
10892	8412	6	0
10893	1393	6	0
10894	2660	5	0
10895	4136	8	0
10896	2202	6	0
10897	1671	5	0
10898	515	9	0
10899	4854	7	0
10900	1597	5	0
10901	322	3	0
10902	911	5	0
10903	1444	6	0
10904	1525	6	0
10905	5179	8	0
10906	1345	5	0
10907	277	6	0
10908	361	8	0
10909	7873	6	0
10910	321	4	0
10911	9500	8	0
10912	1454	7	0
10913	151	5	0
10914	1034	5	0
10915	219	5	0
10916	996	5	0
10917	1818	6	0
10918	1046	7	0
10919	9116	4	0
10920	1906	3	0
10921	457	5	0
10922	3242	5	0
10923	10320	8	0
10924	56	5	0
10925	1375	5	0
10926	6085	6	0
10927	1380	4	0
10928	880	7	0
10929	589	7	0
10930	5885	4	0
10931	83	5	0
10932	213	5	0
10933	1886	6	0
10934	8145	5	0
10935	868	5	0
10936	8125	8	0
10937	1606	5	0
10938	1608	6	0
10939	271	5	0
10940	1157	6	0
10941	166	5	0
10942	3488	3	0
10943	3431	5	0
10944	5818	7	0
10945	554	5	0
10946	63	6	0
10947	1769	6	0
10948	985	5	0
10949	1136	5	0
10950	5120	6	0
10951	5227	8	0
10952	7150	5	0
10953	7889	6	0
10954	1230	7	0
10955	7466	5	0
10956	1928	5	0
10957	9219	7	0
10958	2487	7	0
10959	6078	5	0
10960	3738	5	0
10961	3341	9	0
10962	19	4	0
10963	429	6	0
10964	7266	3	0
10965	4003	7	0
10966	1617	7	0
10967	379	6	0
10968	3460	7	0
10969	150	6	0
10970	845	5	0
10971	3078	7	0
10972	4395	5	0
10973	2166	4	0
10974	4508	6	0
10975	1483	7	0
10976	576	5	0
10977	2124	7	0
10978	2106	7	0
10979	330	6	0
10980	4942	8	0
10981	2129	5	0
10982	2005	6	0
10983	2800	7	0
10984	1869	5	0
10985	5139	8	0
10986	4859	7	0
10987	4719	6	0
10988	428	4	0
10989	1910	4	0
10990	2476	6	0
10991	5654	4	0
10992	1028	5	0
10993	1111	7	0
10994	2078	7	0
10995	5940	7	0
10996	769	6	0
10997	1416	5	0
10998	7050	7	0
10999	5083	5	0
11000	627	2	0
11001	4663	4	0
11002	3875	4	0
11003	852	4	0
11004	4239	5	0
11005	1203	8	0
11006	61	4	0
11007	6073	4	0
11008	82	3	0
11009	8470	3	0
11010	1831	4	0
11011	4871	6	0
11012	841	7	0
11013	2823	7	0
11014	3254	6	0
11015	80	5	0
11016	931	9	0
11017	6116	5	0
11018	2024	7	0
11019	1736	5	0
11020	489	6	0
11021	2947	5	0
11022	1285	3	0
11023	2354	5	0
11024	3075	6	0
11025	272	4	0
11026	7077	6	0
11027	6757	5	0
11028	1383	6	0
11029	337	6	0
11030	687	6	0
11031	5932	6	0
11032	2329	3	0
11033	1228	6	0
11034	5100	5	0
11035	1751	4	0
11036	921	6	0
11037	6907	6	0
11038	1697	5	0
11039	1182	5	0
11040	1241	4	0
11041	3584	7	0
11042	222	6	0
11043	7686	9	0
11044	2321	7	0
11045	488	7	0
11046	8059	6	0
11047	2148	7	0
11048	2073	5	0
11049	2375	4	0
11050	1520	7	0
11051	3441	5	0
11052	5455	7	0
11053	9820	7	0
11054	1554	6	0
11055	4	4	0
11056	569	3	0
11057	8710	5	0
11058	2463	6	0
11059	1951	6	0
11060	748	7	0
11061	6277	7	0
11062	2750	7	0
11063	508	5	0
11064	3956	8	0
11065	1319	3	0
11066	2636	6	0
11067	5042	5	0
11068	1356	6	0
11069	1062	6	0
11070	8	5	0
11071	5283	6	0
11072	8447	4	0
11073	5266	8	0
11074	832	7	0
11075	2138	5	0
11076	2884	6	0
11077	484	4	0
11078	5141	6	0
11079	6238	4	0
11080	5089	5	0
11081	979	6	0
11082	1250	5	0
11083	8545	6	0
11084	2526	7	0
11085	996	4	0
11086	7728	7	0
11087	1385	7	0
11088	287	5	0
11089	3523	7	0
11090	623	7	0
11091	1721	6	0
11092	145	5	0
11093	10320	9	0
11094	5117	7	0
11095	8728	9	0
11096	1865	7	0
11097	1792	4	0
11098	5998	7	0
11099	2730	6	0
11100	360	6	0
11101	1060	4	0
11102	4026	5	0
11103	8792	7	0
11104	8713	8	0
11105	3323	2	0
11106	5	4	0
11107	9199	4	0
11108	4363	6	0
11109	1192	7	0
11110	503	5	0
11111	6163	3	0
11112	1730	5	0
11113	177	3	0
11114	6485	6	0
11115	3884	4	0
11116	1305	6	0
11117	1466	4	0
11118	1300	6	0
11119	1028	6	0
11120	1093	4	0
11121	1041	6	0
11122	605	5	0
11123	239	7	0
11124	7611	7	0
11125	4548	5	0
11126	6262	6	0
11127	1712	8	0
11128	2097	6	0
11129	165	5	0
11130	3879	6	0
11131	1954	7	0
11132	5828	7	0
11133	1528	5	0
11134	3526	9	0
11135	5510	6	0
11136	5896	5	0
11137	9842	5	0
11138	6277	6	0
11139	1143	6	0
11140	1296	5	0
11141	7538	7	0
11142	4671	5	0
11143	1989	5	0
11144	2775	5	0
11145	7254	5	0
11146	824	7	0
11147	2857	6	0
11148	5292	8	0
11149	351	6	0
11150	1693	5	0
11151	1902	4	0
11152	392	4	0
11153	3351	4	0
11154	1714	5	0
11155	4050	5	0
11156	451	6	0
11157	10320	9	0
11158	2369	8	0
11159	969	6	0
11160	7003	8	0
11161	542	6	0
11162	1655	9	0
11163	2249	6	0
11164	1786	8	0
11165	304	5	0
11166	86	6	0
11167	5836	7	0
11168	10458	9	0
11169	5771	7	0
11170	1882	7	0
11171	931	6	0
11172	5098	7	0
11173	2610	6	0
11174	3199	8	0
11175	4781	5	0
11176	2909	7	0
11177	3027	7	0
11178	9410	6	0
11179	1252	6	0
11180	2874	7	0
11181	7534	4	0
11182	2134	6	0
11183	5455	8	0
11184	1134	5	0
11185	3704	6	0
11186	1336	6	0
11187	2857	7	0
11188	1735	6	0
11189	4126	6	0
11190	2143	8	0
11191	911	6	0
11192	633	7	0
11193	775	5	0
11194	4462	7	0
11195	3123	5	0
11196	3169	4	0
11197	2904	8	0
11198	1047	5	0
11199	2699	6	0
11200	472	4	0
11201	4332	4	0
11202	1544	6	0
11203	9635	5	0
11204	7608	6	0
11205	1130	6	0
11206	2442	5	0
11207	83	6	0
11208	2808	4	0
11209	1593	6	0
11210	1999	6	0
11211	3123	7	0
11212	204	3	0
11213	9454	4	0
11214	6277	6	0
11215	2001	6	0
11216	6522	7	0
11217	188	6	0
11218	793	4	0
11219	4661	5	0
11220	1466	4	0
11221	7760	7	0
11222	3677	3	0
11223	354	6	0
11224	3720	8	0
11225	25	4	0
11226	904	6	0
11227	1254	7	0
11228	237	5	0
11229	1817	5	0
11230	2446	5	0
11231	491	3	0
11232	3849	7	0
11233	4373	4	0
11234	1174	3	0
11235	10129	5	0
11236	4318	6	0
11237	3155	7	0
11238	5669	6	0
11239	2062	5	0
11240	7462	7	0
11241	617	8	0
11242	6040	7	0
11243	8379	8	0
11244	3464	8	0
11245	4563	6	0
11246	10027	6	0
11247	5014	7	0
11248	2931	8	0
11249	805	7	0
11250	285	5	0
11251	26	4	0
11252	868	5	0
11253	157	4	0
11254	6062	5	0
11255	1424	6	0
11256	2163	5	0
11257	1111	8	0
11258	7470	6	0
11259	3381	7	0
11260	1572	5	0
11261	3321	8	0
11262	3758	6	0
11263	7547	5	0
11264	242	5	0
11265	270	5	0
11266	650	5	0
11267	1202	4	0
11268	214	4	0
11269	1593	4	0
11270	1081	6	0
11271	5940	8	0
11272	6284	7	0
11273	5010	9	0
11274	1891	6	0
11275	5644	6	0
11276	6790	6	0
11277	130	2	0
11278	1223	4	0
11279	221	5	0
11280	7294	8	0
11281	1296	4	0
11282	7451	5	0
11283	5869	5	0
11284	289	6	0
11285	1798	7	0
11286	1298	5	0
11287	1286	6	0
11288	1305	5	0
11289	2066	7	0
11290	2201	7	0
11291	2505	6	0
11292	4508	5	0
11293	3785	5	0
11294	6289	7	0
11295	1924	6	0
11296	5368	6	0
11297	450	6	0
11298	3795	8	0
11299	657	6	0
11300	32	6	0
11301	1071	5	0
11302	10473	5	0
11303	4260	6	0
11304	972	6	0
11305	872	5	0
11306	3571	6	0
11307	2990	4	0
11308	93	6	0
11309	9871	8	0
11310	3812	4	0
11311	1869	6	0
11312	1416	6	0
11313	2063	4	0
11314	325	7	0
11315	248	4	0
11316	7082	4	0
11317	1430	8	0
11318	2712	7	0
11319	4156	5	0
11320	258	4	0
11321	2774	8	0
11322	235	6	0
11323	1891	5	0
11324	4233	5	0
11325	9891	4	0
11326	5849	6	0
11327	8224	5	0
11328	1315	7	0
11329	4955	6	0
11330	1607	8	0
11331	5084	6	0
11332	3416	5	0
11333	9431	4	0
11334	6353	5	0
11335	1292	7	0
11336	67	5	0
11337	114	7	0
11338	1201	6	0
11339	6048	6	0
11340	7954	4	0
11341	1697	7	0
11342	4622	5	0
11343	4272	7	0
11344	1952	7	0
11345	2014	7	0
11346	1891	6	0
11347	2180	5	0
11348	8224	5	0
11349	10094	5	0
11350	8265	5	0
11351	171	8	0
11352	7620	7	0
11353	3758	6	0
11354	3205	5	0
11355	1053	5	0
11356	183	5	0
11357	2774	5	0
11358	4848	8	0
11359	1874	6	0
11360	3876	7	0
11361	5070	7	0
11362	7204	4	0
11363	4334	6	0
11364	1329	6	0
11365	1459	6	0
11366	22	5	0
11367	8464	8	0
11368	2354	5	0
11369	396	7	0
11370	3326	6	0
11371	832	5	0
11372	2339	7	0
11373	509	6	0
11374	3108	6	0
11375	3379	7	0
11376	1692	8	0
11377	2122	7	0
11378	8659	6	0
11379	5409	6	0
11380	7723	5	0
11381	4704	7	0
11382	9575	7	0
11383	6920	6	0
11384	6898	7	0
11385	1874	7	0
11386	681	5	0
11387	8342	7	0
11388	7730	5	0
11389	597	4	0
11390	11097	5	0
11391	4278	6	0
11392	4639	7	0
11393	421	5	0
11394	2857	7	0
11395	8188	3	0
11396	120	5	0
11397	1515	4	0
11398	906	7	0
11399	4292	7	0
11400	3176	4	0
11401	311	5	0
11402	444	5	0
11403	395	6	0
11404	2685	6	0
11405	8361	6	0
11406	3259	4	0
11407	551	5	0
11408	20	4	0
11409	5715	5	0
11410	5913	3	0
11411	2804	5	0
11412	4114	6	0
11413	7442	8	0
11414	1264	6	0
11415	2826	7	0
11416	7704	7	0
11417	1791	7	0
11418	354	8	0
11419	683	7	0
11420	310	8	0
11421	235	6	0
11422	211	4	0
11423	2731	7	0
11424	4192	6	0
11425	928	7	0
11426	7326	5	0
11427	6559	4	0
11428	5677	7	0
11429	23	5	0
11430	3246	5	0
11431	5774	5	0
11432	8965	5	0
11433	439	4	0
11434	152	4	0
11435	333	6	0
11436	1630	5	0
11437	9253	7	0
11438	1191	6	0
11439	5187	6	0
11440	3774	7	0
11441	1925	5	0
11442	288	5	0
11443	5288	4	0
11444	4717	6	0
11445	6535	6	0
11446	639	5	0
11447	6245	7	0
11448	6428	7	0
11449	223	5	0
11450	1800	7	0
11451	1157	5	0
11452	4639	6	0
11453	4246	6	0
11454	4156	5	0
11455	32	4	0
11456	1890	5	0
11457	1699	5	0
11458	40	4	0
11459	294	5	0
11460	718	5	0
11461	1606	7	0
11462	1571	5	0
11463	7544	6	0
11464	3038	5	0
11465	2871	8	0
11466	4587	7	0
11467	7150	5	0
11468	7095	6	0
11469	1590	7	0
11470	4588	6	0
11471	2610	6	0
11472	1912	8	0
11473	2497	5	0
11474	1806	7	0
11475	2480	9	0
11476	1042	5	0
11477	2093	5	0
11478	4779	6	0
11479	712	6	0
11480	2470	6	0
11481	3087	5	0
11482	1021	6	0
11483	443	7	0
11484	4784	8	0
11485	4635	7	0
11486	2382	6	0
11487	894	8	0
11488	1560	6	0
11489	4579	6	0
11490	1889	7	0
11491	963	5	0
11492	2817	8	0
11493	3365	8	0
11494	109	5	0
11495	89	5	0
11496	3167	6	0
11497	2954	5	0
11498	2214	8	0
11499	1206	6	0
11500	2811	8	0
11501	4024	5	0
11502	1423	7	0
11503	803	8	0
11504	3021	5	0
11505	440	4	0
11506	529	6	0
11507	5160	6	0
11508	5584	4	0
11509	7028	7	0
11510	3698	5	0
11511	489	7	0
11512	6005	7	0
11513	88	2	0
11514	143	4	0
11515	8735	5	0
11516	566	7	0
11517	123	5	0
11518	419	7	0
11519	3678	6	0
11520	4256	6	0
11521	5857	6	0
11522	5624	7	0
11523	7369	7	0
11524	2659	6	0
11525	993	7	0
11526	5266	8	0
11527	101	4	0
11528	7547	5	0
11529	3124	6	0
11530	891	6	0
11531	795	4	0
11532	1262	5	0
11533	496	6	0
11534	1560	6	0
11535	2753	5	0
11536	393	5	0
11537	5009	5	0
11538	963	5	0
11539	744	8	0
11540	3804	5	0
11541	1671	6	0
11542	2080	6	0
11543	6102	7	0
11544	1095	7	0
11545	539	7	0
11546	3766	8	0
11547	4659	4	0
11548	3881	5	0
11549	5901	7	0
11550	3506	5	0
11551	41	6	0
11552	4277	6	0
11553	1046	6	0
11554	630	6	0
11555	3438	5	0
11556	1919	2	0
11557	827	4	0
11558	4307	5	0
11559	567	5	0
11560	1435	8	0
11561	2768	5	0
11562	150	5	0
11563	3977	7	0
11564	8728	8	0
11565	9039	6	0
11566	6848	4	0
11567	8336	7	0
11568	1845	6	0
11569	60	3	0
11570	342	5	0
11571	253	5	0
11572	4884	6	0
11573	932	6	0
11574	3988	8	0
11575	1798	8	0
11576	3352	7	0
11577	5391	5	0
11578	165	5	0
11579	4330	4	0
11580	3647	6	0
11581	4472	7	0
11582	791	7	0
11583	1693	5	0
11584	3380	5	0
11585	124	4	0
11586	838	7	0
11587	3388	6	0
11588	658	7	0
11589	3376	4	0
11590	4180	4	0
11591	2880	5	0
11592	2640	7	0
11593	1182	5	0
11594	4698	7	0
11595	327	6	0
11596	5839	6	0
11597	4043	6	0
11598	3758	7	0
11599	445	5	0
11600	5137	6	0
11601	4036	3	0
11602	8417	8	0
11603	3829	9	0
11604	7011	4	0
11605	7325	6	0
11606	4841	6	0
11607	1430	7	0
11608	6540	7	0
11609	643	5	0
11610	2862	6	0
11611	1257	5	0
11612	6118	7	0
11613	2095	5	0
11614	1218	7	0
11615	220	5	0
11616	2520	7	0
11617	10713	6	0
11618	636	6	0
11619	2781	6	0
11620	4601	5	0
11621	5044	6	0
11622	1289	7	0
11623	1484	5	0
11624	460	5	0
11625	2065	5	0
11626	38	8	0
11627	4073	8	0
11628	6884	7	0
11629	3352	6	0
11630	3926	7	0
11631	8580	6	0
11632	447	6	0
11633	450	7	0
11634	3160	6	0
11635	2706	4	0
11636	2747	5	0
11637	5603	8	0
11638	9355	3	0
11639	1990	6	0
11640	815	6	0
11641	108	4	0
11642	73	5	0
11643	1408	6	0
11644	964	6	0
11645	5254	6	0
11646	838	7	0
11647	5991	6	0
11648	4499	4	0
11649	307	4	0
11650	1916	5	0
11651	220	4	0
11652	8883	7	0
11653	2350	4	0
11654	240	5	0
11655	4923	7	0
11656	2766	7	0
11657	2756	5	0
11658	7318	6	0
11659	325	7	0
11660	7550	6	0
11661	656	6	0
11662	4764	6	0
11663	1059	4	0
11664	5672	4	0
11665	1870	7	0
11666	2093	5	0
11667	674	5	0
11668	1933	5	0
11669	146	6	0
11670	1856	6	0
11671	1011	7	0
11672	7766	6	0
11673	2324	8	0
11674	6100	4	0
11675	2143	7	0
11676	36	5	0
11677	5664	7	0
11678	5237	5	0
11679	2918	6	0
11680	6220	6	0
11681	6086	6	0
11682	3357	6	0
11683	2409	6	0
11684	5024	5	0
11685	10458	9	0
11686	6409	7	0
11687	3902	9	0
11688	8791	7	0
11689	2583	7	0
11690	3011	4	0
11691	5994	5	0
11692	3641	6	0
11693	9254	7	0
11694	2185	4	0
11695	2085	8	0
11696	2951	6	0
11697	7262	4	0
11698	1763	6	0
11699	2588	5	0
11700	2610	5	0
11701	447	6	0
11702	1339	7	0
11703	1	3	0
11704	3864	6	0
11705	258	6	0
11706	1464	6	0
11707	476	5	0
11708	9111	5	0
11709	58	4	0
11710	10265	7	0
11711	1921	4	0
11712	3055	3	0
11713	2652	6	0
11714	4651	5	0
11715	985	5	0
11716	2699	5	0
11717	3374	6	0
11718	1141	5	0
11719	4146	6	0
11720	292	4	0
11721	4235	5	0
11722	3592	5	0
11723	8207	7	0
11724	7973	8	0
11725	5554	8	0
11726	3854	5	0
11727	7143	8	0
11728	3	4	0
11729	3826	5	0
11730	185	6	0
11731	255	6	0
11732	4651	6	0
11733	3285	6	0
11734	322	5	0
11735	5687	7	0
11736	1814	3	0
11737	7419	6	0
11738	6693	6	0
11739	6169	4	0
11740	330	7	0
11741	3523	6	0
11742	4632	3	0
11743	8117	4	0
11744	5937	7	0
11745	2410	8	0
11746	4627	6	0
11747	1005	5	0
11748	8155	8	0
11749	3283	6	0
11750	744	6	0
11751	1471	7	0
11752	478	7	0
11753	5616	6	0
11754	466	6	0
11755	1257	4	0
11756	7920	6	0
11757	2672	5	0
11758	1266	4	0
11759	158	6	0
11760	1271	6	0
11761	4640	6	0
11762	5099	5	0
11763	5566	7	0
11764	1517	6	0
11765	5536	7	0
11766	329	3	0
11767	153	5	0
11768	3295	7	0
11769	696	5	0
11770	3740	4	0
11771	1194	2	0
11772	7487	6	0
11773	419	6	0
11774	4046	7	0
11775	3592	5	0
11776	8313	6	0
11777	547	6	0
11778	563	7	0
11779	1999	5	0
11780	1774	7	0
11781	1028	6	0
11782	456	5	0
11783	1568	6	0
11784	9716	6	0
11785	518	6	0
11786	415	6	0
11787	22	5	0
11788	93	7	0
11789	1520	7	0
11790	1752	6	0
11791	221	5	0
11792	3770	3	0
11793	2452	5	0
11794	2034	4	0
11795	1681	7	0
11796	229	5	0
11797	1666	6	0
11798	746	6	0
11799	3885	6	0
11800	4697	6	0
11801	1832	6	0
11802	2002	6	0
11803	1867	6	0
11804	3764	6	0
11805	3509	6	0
11806	2091	6	0
11807	1111	7	0
11808	4080	7	0
11809	1202	4	0
11810	264	5	0
11811	5552	7	0
11812	3362	6	0
11813	2032	6	0
11814	3202	6	0
11815	3101	4	0
11816	1005	6	0
11817	501	3	0
11818	5428	6	0
11819	1576	7	0
11820	4	4	0
11821	6097	8	0
11822	1296	4	0
11823	1142	4	0
11824	7792	7	0
11825	5564	5	0
11826	3283	6	0
11827	2081	6	0
11828	4060	5	0
11829	302	7	0
11830	1047	6	0
11831	559	7	0
11832	7095	5	0
11833	119	5	0
11834	876	4	0
11835	6067	7	0
11836	5673	9	0
11837	1876	7	0
11838	1410	5	0
11839	1423	6	0
11840	695	6	0
11841	7256	4	0
11842	674	5	0
11843	7770	8	0
11844	6021	7	0
11845	4147	7	0
11846	7421	7	0
11847	7294	8	0
11848	1111	7	0
11849	1244	4	0
11850	851	3	0
11851	2139	6	0
11852	187	3	0
11853	2470	6	0
11854	1352	4	0
11855	1034	4	0
11856	1774	7	0
11857	108	3	0
11858	1108	7	0
11859	4110	8	0
11860	5042	5	0
11861	4364	8	0
11862	2282	7	0
11863	2429	6	0
11864	328	5	0
11865	3524	4	0
